69f35a62115ce90abb951ed1d12747e1bdb58e0e;[('sucursal virtual', 9), ('sucursal virtual personas', 8), ('tarjeta de crédito', 3), ('cuenta', 3), ('transacciones', 2), ('acciones', 2), ('puntos bancolombia', 2), ('sucursal virtual empresas', 1)]
dda9ed1b878ecb73d73df517247032b56fcef3af;[('sucursal virtual', 3), ('cuenta', 3), ('sucursal virtual personas', 1), ('seguros', 1), ('transacciones', 1), ('acciones', 1), ('libre inversión', 1), ('crédito de libre inversión', 1), ('tarjeta de crédito', 1)]
2cf3a7f4fafca04eede1c2e8a1c7efc7802f7995;[('tarjetas', 4), ('tarjeta prepago', 3), ('tarjetas de crédito', 2), ('viáticos', 1), ('sucursal virtual', 1)]
f376f1b01fee50bb52f2977f16a7a1020adaf496;[('cuenta', 4), ('cuentas', 1), ('cuentas de ahorro', 1), ('canales', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('cuenta de ahorro', 1)]
957b99b89c4fcb12b0c0a0065f2cca9644c90e00;
28da377d16ebc9d888fd114d9aa0b8b314d2c957;[('cuenta', 2), ('créditos', 1), ('nómina', 1)]
1b3694a8b02b378fb47bf6cc95006cd082c59092;[('cuenta', 10), ('cuentas', 1), ('sucursal virtual personas', 1), ('seguros', 1), ('sufi', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('sucursal virtual', 1), ('cuenta de ahorro', 1)]
47ff05d4c0c523953377b677f80e9cc1d6203a0e;[('tarjeta de crédito', 4), ('sucursal virtual personas', 3), ('sucursal virtual', 3), ('mastercard', 2), ('tarjeta débito', 1), ('pagos', 1), ('tarjeta de crédito mastercard ideal', 1)]
91384768fbed8b61eb8567668ed7ac754d268ca1;[('cuenta', 2), ('débito automático', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('pagos', 1), ('cuenta de ahorro', 1), ('pagos automáticos', 1)]
5c51c006b417fa11086b44ede7b1abf43e0f79bd;[('seguros', 1), ('tarjeta de crédito', 1)]
82ecb93047e8a834482d8739a55951a98f17b55a;[('cuenta', 12), ('cuentas', 6), ('seguros', 1), ('cuentas de ahorro', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('cuenta de ahorro', 1)]
090ae1f2c70941a7ed7782f6df7ddee2f8c6dc62;[('canales', 1), ('tarjetas', 1)]
0aa47b7e016f028efa7d6671af4366b226cb86d2;[('sucursal virtual personas', 1), ('seguros', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('sucursal virtual', 1), ('cuenta de ahorro', 1), ('cuenta', 1)]
2f7d8fcea649dbc034a31daf8ec0ac8e4261259b;[('tarjeta débito', 2), ('seguros', 1)]
221460b2179fe8e415059f91a913f208165e6a94;[('seguros', 1)]
831bcc86729891a5a255d2afde56a6352b6ed13b;[('sucursal virtual', 3), ('sucursal virtual personas', 1), ('sucursal física', 1), ('seguros', 1)]
224396e5619caad253dd6549f8d30632a7e1047c;[('tarjeta de crédito', 3), ('cuenta', 2), ('sucursales físicas', 1), ('canales', 1), ('canales virtuales', 1)]
b7b9fe37e7ead5aa4c2b8903c54e38cf403a421b;[('libre inversión', 2), ('crédito de libre inversión', 2), ('nómina', 1)]
3d349d741f89e76efe3ff5ec42323077a7445d0e;[]
fbfe07274ca0032e2823e4f767582556fb09caf4;[('cuenta', 7), ('sucursal virtual', 3), ('transferencia', 3), ('transferencias', 2), ('cuentas', 1), ('sucursal virtual personas', 1), ('transacciones', 1), ('acciones', 1)]
c9b1741eff707a001bd710c8a000c0f1107be98d;[]
88fe45d2d70f0493b16dec9b8df00a6ab62d6cbd;[]
666a41d98ff8967619ca40b1925b62097dc7a687;[('seguros', 1), ('cuenta', 1)]
475570a9ea27f9103fdd32fcdb5ab62a0248d6bb;[('tarjeta de crédito', 1)]
86b4d2a822f084da2453683d3cfaaf107c43ec8b;[]
81e0abfcefe13eeb5ab8088abab8f3168b23f069;[('pac', 2), ('cuenta', 2), ('tarjetas de crédito', 1), ('tarjeta e-prepago', 1), ('tarjetas', 1), ('telefónico', 1), ('libre inversión', 1), ('sucursal virtual', 1), ('crédito de libre inversión', 1)]
3cd19681af04c9533d2fe6c45c04d3d787773118;[('cuenta', 2), ('cuentas', 1), ('transferencias', 1), ('transferencia', 1)]
952cfb88d6f5cf92df5d1c769bfd4e0ceab12111;[('cuenta', 25), ('pac', 11), ('cuentas', 6), ('sucursal física', 4), ('sucursal virtual', 4), ('canales', 3), ('sucursal virtual personas', 2), ('sucursales físicas', 1), ('transacciones', 1), ('móvil', 1), ('acciones', 1), ('transferencias', 1), ('transferencia', 1)]
942a4fb95d29435b4e6fdad5cf2693bec85f7ed5;[('cuenta', 2), ('sucursal física', 1), ('tarjetas de crédito', 1), ('tarjetas', 1), ('vida', 1), ('tarjeta débito', 1), ('libre inversión', 1), ('mastercard', 1), ('crédito de libre inversión', 1)]
b7fa036895d7dbfa4477990a6ef7ec1ec6ff0a89;[('cuenta', 2), ('ahorros', 1), ('cuenta de ahorros', 1), ('cuenta de ahorro', 1)]
d69418faccd6f8605b20285fd2d29fb54fb209e7;[('sucursal virtual', 3), ('sucursal virtual personas', 1), ('seguros', 1), ('cuenta', 1)]
c9757cd317ec39b7abff1bfaf62820a2d5e2bda3;[('seguros', 1), ('transacciones', 1), ('acciones', 1), ('sucursal virtual', 1), ('cuenta', 1)]
a2e0027a09ab122a44178c7e5e792d6a5a47ad7f;[]
4a1c177740c005b0c53d23e7c5e1fa65ef6b55ff;[]
e22fe9ad0116bb2fe6c1a23cd7c180bfeea3b5a3;[]
83f1bfe1a34d56bd8dcc2b4c3cb145326eca8b74;[]
dd6c8dcd8b05193d5c82fe0e6458965c06f454a8;[('cuenta', 7), ('cuentas', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('cuenta de ahorro', 1)]
193d7e00c0c93cb585f23266f07b9d22f0ce72df;[('cuenta', 3), ('corresponsal bancario', 1), ('tarjetas de crédito', 1), ('transacciones', 1), ('canales', 1), ('tarjetas', 1), ('acciones', 1), ('canales virtuales', 1), ('telefónico', 1), ('transferencias', 1), ('mastercard', 1), ('tarjeta de crédito', 1), ('transferencia', 1)]
8e5a44d814e5556e78c13f0a8e0bdc78a816de14;[('sucursal virtual personas', 2), ('sucursal virtual', 2), ('cuenta', 1)]
832d67bfdd4284856dbfbc539fe73296860cd294;[]
4b124ad6a4d983ff16da1f6e156a36f9e2036252;[('mastercard', 1), ('cuenta', 1)]
164381d4394f101076b1c096c9c7678285242dfc;[]
6e6c419210e55ac4451c625bb8eb5e3b30ba9f3f;[]
2989b21936ca63a6fdbcf5ff3435aea91f0b3eb3;[('extractos', 4), ('cuenta', 3), ('ahorros', 2), ('cuenta de ahorros', 2), ('sucursal virtual', 2), ('cuenta de ahorro', 2), ('cuentas', 1), ('cuentas de ahorro', 1)]
1bcba48571095afc7de4daf802985bb62c117c1e;[]
90a4b7dd5d8423d2adcdce4cb7ec552b59b883c0;
735a17e089ae1f1acd6ef0239cb8493aaf8abcd1;[('cuenta', 3)]
e5cae89b7a4ccb35d87892a115fd3c8949391f09;[('sucursal virtual personas', 2), ('sucursal virtual', 2), ('seguros', 1), ('transacciones', 1), ('acciones', 1)]
fa22b6503cd3ad48ba076f5ec69c4d014cb59914;[('sucursal virtual', 2), ('sucursal virtual personas', 1), ('transacciones', 1), ('acciones', 1)]
bcc88235ff369f0190bd8cd0d9616dd78bf9abba;[]
3ebaaa36c85fae73e065800049a076eecffa20a4;[]
f70b4cbba5f2ad2924bc197e823014398c193d72;[('tarjeta e-prepago', 2), ('seguros', 1), ('cuenta', 1)]
fb3004aaa0b255f839ff07ccaa5709ee9d628285;[]
378453d3c999be6e3034b31ae3c8b067922e3b08;[('cuenta', 9), ('ahorros', 5), ('cuentas', 4), ('sucursal física', 4), ('cuenta de ahorros', 3), ('cuenta de ahorro', 3), ('transferencias', 2), ('tarjeta débito', 2), ('transferencia', 2), ('corresponsal bancario', 1), ('cuentas de ahorros', 1), ('sucursales físicas', 1), ('extractos', 1), ('cuentas de ahorro', 1), ('vida', 1), ('depósito', 1)]
850aaf28a06b8b2fc4333018440574b03456813d;[]
893b740183134cfbcefd05af132674f4e613f8d1;[('cuenta', 4), ('sucursal virtual personas', 1), ('seguros', 1), ('pac', 1), ('tarjeta débito', 1), ('sucursal virtual', 1)]
a67f9dd023f7de1204013033e87ea3d6b7278528;[('sucursal virtual personas', 2), ('móvil', 2), ('sucursal virtual', 2), ('transacciones', 1), ('acciones', 1)]
97b0e6381a31c95bed00c971cf0172f6109217d6;[('cuenta de ahorro', 2), ('cuenta', 2), ('telefónico', 1)]
f4802271c0b28dae7c50f63f879dab6c81e265f5;[('sucursal virtual', 3), ('sucursal virtual personas', 2), ('pac', 1), ('transacciones', 1), ('acciones', 1)]
e29000594bd41c6622fc19b6252eda2cde93d276;[('cuenta', 4), ('seguros', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('libre inversión', 1), ('crédito de libre inversión', 1), ('cuenta de ahorro', 1), ('tarjeta de crédito', 1)]
442cff5dffb40757b9d0946745e21689e63f19c9;[]
f5fd13d89d33fda2e51bcdc77760cb57a11b8b04;[('cuenta', 12), ('ahorros', 4), ('cuenta de ahorros', 3), ('cuenta de ahorro', 3), ('cuentas', 1), ('sucursal física', 1), ('seguros', 1), ('cuentas de ahorros', 1), ('sucursales físicas', 1), ('cuentas de ahorro', 1), ('nómina', 1), ('vida', 1), ('libre inversión', 1), ('crédito de libre inversión', 1), ('tarjeta de crédito', 1)]
721e3fc338f4ed7d40fd8faa6b6413f46932a1f5;[]
2fb2271ce5c017ccdec46ae1dd7dc216b1748b21;[('sucursal virtual personas', 1), ('sucursal virtual', 1)]
236d3d6a83009ed037c3ea79c11b01b753d295cd;[]
bb02f12669aebdb18fd2f17b4e5f2c0769dfded9;[('sucursal virtual', 2), ('sucursal virtual personas', 1), ('bancolombia app', 1)]
f23f6415ea745f46af2f02f5940e8e4d4935780b;[('cuenta', 7), ('sucursal virtual personas', 1), ('seguros', 1), ('móvil', 1), ('sucursal virtual', 1)]
f4bee70cec54c14bcc253600d55b43be171a003d;[]
2bd06906fd00a726cfaa709bad14ce0bbae92f62;[('cuenta', 11), ('cuenta de ahorro', 2), ('cuentas', 1), ('seguros', 1), ('débito automático', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('transferencias', 1), ('transferencia', 1)]
acec87b18b33b6d825e872cd1cc217751b6da9cf;[]
e912f366cb78fe900e2db092fe90ec4f5c7261c8;[('seguros', 1)]
c5203b2221a0039a908ec54ca9ba15c89afcec17;[('sucursal virtual', 4), ('sucursal virtual personas', 2), ('transacciones', 1), ('acciones', 1)]
9a58985610d44352da5f141b4ed2a0a333f40b9d;[]
a0311e82f340feeb29dc057a33ead80a8ec20498;[('seguros', 1)]
dfe9f3a8ef261c477c9415f6debc98db8ddc46a8;[('sucursal física', 1), ('pac', 1), ('libre inversión', 1), ('crédito de libre inversión', 1), ('cuenta de ahorro', 1), ('cuenta', 1)]
a93efb4b6d84182036361f7ef55f9b652c4bbbd1;[('móvil', 1), ('sucursal virtual', 1)]
548deb64c3c0658fe48a15371a049d71854cf16a;[]
5d7629e1ba1d5fd81cad97908165c5599dc62b91;[('sucursal física', 1), ('seguros', 1), ('transacciones', 1), ('acciones', 1), ('cuenta', 1)]
7e0c237c46e00a7f22131c1fff57ee660e0a31ce;[]
4d33e8c1f8665559792934ea5874cd39511252db;[('telefónico', 2), ('pac', 1), ('libre inversión', 1)]
5f93082187824545c588ce1fbdbaae79c4d5fecb;[('ahorros', 1), ('telefónico', 1), ('cuenta de ahorros', 1), ('cuenta de ahorro', 1), ('tarjeta de crédito', 1), ('cuenta', 1)]
62f08c91e5049a60747b4c9ec7200fbe0570d297;[('sucursal virtual', 1)]
fc958bbdc5c1be1d43c1315ee70221c98f96295d;[('seguros', 1), ('nómina', 1), ('tarjeta débito', 1)]
044c33d71b89ca804075ee29bfa9646e6419942c;[]
48991dd860d72281210fb9e7105749d9bf603f3f;[('seguros', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('pagos', 1), ('sucursal virtual', 1), ('cuenta de ahorro', 1), ('cuenta', 1)]
bc310b7c893413d3f29c4fac678d0cc0079f0bba;[('sucursal telefónica', 1), ('web', 1), ('tarjeta de crédito', 1)]
16f78ce89a86170b976a19c837ae657ef681ecd0;[('sucursal virtual', 2), ('tarjeta prepago', 1)]
3b1f11353df3d4b72315296c27f2df8980149537;[('sucursal virtual', 5), ('cuenta', 5), ('extractos', 3), ('ahorros', 2), ('cuentas', 1), ('sucursal virtual personas', 1), ('sucursal física', 1), ('seguros', 1), ('cuentas de ahorros', 1), ('cuentas de ahorro', 1), ('tarjetas', 1), ('cuenta de ahorros', 1), ('cuenta de ahorro', 1)]
cd3f2e53d8f98632cb18616c5b253e72e5eec94c;[('cuenta', 3), ('cuentas', 2), ('sucursal virtual', 1)]
27d466c40dfeb22d41323fc0f6a645edf7f4fe4c;[]
b413dcb361693e56cb9427999c13250cea0f2fee;[('sucursal virtual', 2), ('seguros', 1), ('ahorros', 1), ('cuenta de ahorros', 1), ('cuenta de ahorro', 1), ('cuenta', 1)]
ac4849e911985c19b5108533e555fd2079d8fb9f;[('cuenta', 3), ('ahorros', 1), ('cuenta de ahorros', 1), ('sucursal virtual', 1), ('cuenta de ahorro', 1)]
ae59b4783bdc2798ef30d0f72187a688d31cbea1;[('tarjetas de crédito', 2), ('tarjetas', 2)]
8ec36dc0ebfe622e6b03b2e52e14176f88883915;[('sucursal virtual personas', 3), ('sucursal virtual', 3), ('transacciones', 1), ('acciones', 1)]
2ce58ea0fcdeb45df417b321f5c1aab5ee62bd2d;[('vida', 2), ('tarjeta e-prepago', 1), ('web', 1), ('transferencia', 1)]
de9fed4d3db96701cf56f94833f105ef56d63cc9;[]
693f5dabcfea6c21a7bb653a3e1fd04e2026897a;[('extractos', 3), ('cuentas', 1), ('cuentas de ahorros', 1), ('cuentas de ahorro', 1), ('ahorros', 1), ('sucursal virtual', 1), ('cuenta', 1)]
321b4b3da508a0092d52d8bd325d7e5a43c409dc;[('transferencia', 5), ('cuenta', 5), ('transferencias', 1), ('libre inversión', 1), ('crédito de libre inversión', 1), ('tarjeta de crédito', 1)]
62e3e78edd7ab21cb8060c5e66caba7bb6cb7b94;[('extractos', 3), ('sucursal virtual personas', 1), ('seguros', 1), ('sucursal virtual', 1)]
e269624f285165401c7e6a34c3476a0ec7b1a865;[('cuenta', 1)]
9d16b65914439de6cd3fb6c5d15a1085bd8b38dc;[('créditos', 1)]
ef808e7b6ac8deb9420687b0cbe5ef7a6c36c9bf;[]
cf8accd595f0898ec2b9147ad89205daa1299266;[('compra de cartera', 1)]
908d0da9eee228672992759113e826ca0817dfa1;[]
dc5c11c86178fbf23663d579b0a2b0ce620e3792;[('seguros', 1), ('tarjetas', 1)]
a07c0dd34efcffca49fae3efa209fc29bfd7058b;[]
7630aee3fe6bcf282c51949676d18e7542675032;[('seguros', 1), ('extractos', 1), ('sucursal virtual', 1)]
ba9a160cdc258e73affb2a204441ae69bf517d93;[('tarjeta e-prepago', 1)]
90a633b7ead21eebe1589061aa5021c71dca075b;[('seguros', 1), ('tarjeta débito', 1)]
116371ab846e85a7f1f3ebab2cbd80d15d094788;[('simula', 7), ('simulador', 5), ('cuenta', 3), ('pac', 2), ('seguro de desempleo', 1), ('canales', 1), ('desempleo', 1), ('libre inversión', 1), ('creditos', 1), ('crédito de libre inversión', 1), ('crédito hipotecario', 1), ('crédito de vivienda', 1)]
eae827ed919760dfd3924d6916f21f046bc74e88;[('tarjeta de crédito', 1)]
eeb82664dca3f0f3e4452a6a168522c0fba15c98;
f901f498daf229b88a54c77bb3c869465fba6fa0;[]
299fae90f69c163ee5025597177834173703e084;[]
3ac6ecc4a038eadd7b973f729390d1d627c6324c;[]
6d16e73ff573a40a3e2628b77f8ed9e1c8f40315;[('cuenta', 8), ('ahorros', 2), ('cuenta de ahorros', 2), ('cuenta de ahorro', 2), ('sucursales físicas', 1)]
56c9bb12ab17780063f5b047667dac9be6f2f93f;[('fondos de inversión', 1), ('ahorros', 1), ('cuenta', 1)]
e47f2e46449deeadb598fceeaf7abebdda790d04;[('sucursal virtual personas', 2), ('sucursal virtual', 2), ('transacciones', 1), ('acciones', 1)]
4819580a2cf40893d57565e8e3395bede242b679;[('cuenta', 5), ('cuentas', 3), ('cuentas de ahorro', 2), ('sucursal telefónica', 1), ('sucursal física', 1), ('cuentas de ahorros', 1), ('ahorros', 1), ('telefónico', 1)]
32066eb1a5ad7c3adc23cb8697095350a8bb9802;[('cuenta', 9), ('seguros', 1), ('consignaciones', 1)]
f928dd467e1a8cd77e2514bcf893d3f06d4f17a7;[]
4ac2bb8ff585eb618793309f051accd9864a728e;[('ahorros', 1), ('cuenta de ahorros', 1), ('cuenta de ahorro', 1), ('cuenta', 1)]
a69f6ad28dad50cafda699a73a76cd6159987513;[('sucursal física', 3), ('pac', 2), ('seguros', 1), ('canales', 1), ('tarjetas', 1)]
0f9411f9700c5654f0a15f1b5da3eb764271da01;[('tarjetas', 4), ('tarjeta de crédito', 4), ('transacciones', 2), ('acciones', 2), ('tarjetas de crédito', 1), ('seguros', 1), ('canales', 1), ('canales virtuales', 1), ('telefónico', 1)]
ef87e260b09916c1a50427a391c995d4937864e2;[('sucursal virtual personas', 4), ('sucursal virtual', 4), ('transacciones', 1), ('acciones', 1)]
1064cbe6a68a64536b4fcd024e65608fa1eb6505;[]
5734a75d44d4afc27d8e9d488407ceacaf1ef37a;[('cuenta', 5), ('cuenta de ahorro', 2), ('seguros', 1), ('ahorros', 1), ('vida', 1), ('cuenta de ahorros', 1)]
768937fbc840f7bde6f90348d0530c0409b96368;[]
337af93b38eeaf2a34fbd1f0a9008fd5bb477657;[]
52687443b03001655b5648659e8119981593d493;[]
575593cc7ee822a5383e56fa83aed13c84c2a938;[('pagos', 2)]
3ada04122d081f7eb546d29d7b3062950f2bd5bc;[('cuenta', 2), ('ahorros', 1), ('cuenta de ahorros', 1), ('cuenta de ahorro', 1)]
3e8db188d8bd4868bc94d8285e51b470dbd4c7b9;[]
9539da56b1a8a54fe80565ae350745814d5db423;[('sucursal virtual', 4), ('sucursal virtual personas', 2), ('tarjetas de crédito', 1), ('transacciones', 1), ('tarjetas', 1), ('acciones', 1), ('libre inversión', 1)]
af64d2b9d8ae568436e3494959410718fd1ec607;[('sucursal virtual', 4), ('sucursal virtual personas', 2), ('pac', 2), ('cuenta', 2), ('transacciones', 1), ('acciones', 1)]
c668990b33ac0bea49c49a51524f92ba16a798dd;[('ahorros', 3), ('cuenta', 3), ('giros', 2), ('sucursal física', 2), ('cuenta de ahorros', 2), ('cuenta de ahorro', 2), ('nómina', 1), ('giros internacionales', 1)]
594cd82b848c02ccca6b0b45109e39b802fdfc37;
a5f25ef4ec0ed08a8b3df8203b253384e87c58be;[('cuentas', 1), ('cuenta', 1)]
8f59994a6cf2a3833fdde5a1051313787375ac59;[('extractos', 1), ('vida', 1), ('pagos', 1)]
d9ef39c2cac8dd7d30fcf5e66eb92f33eab64541;[('sucursal virtual personas', 1), ('sucursal virtual', 1), ('cuenta', 1)]
61b89a607b236891605827a0511ccf7ba8722ee8;[('tarjeta débito', 1)]
9b662a526453d86363a0fdc6048c76d7596eb20e;[]
f875e4a69e7e02219a0fe6529758b44b680e567f;[('telefónico', 1)]
77a0eb194356d68704abf231aeaf3eb72513c3d9;[('cuenta', 3), ('extractos', 2), ('ahorros', 2), ('cuenta de ahorros', 2), ('cuenta de ahorro', 2), ('corriente', 1), ('tarjeta de crédito', 1)]
848b3589f76b71d5a826aa220555fcbdbaeaaba8;[]
a522f1fc482819a46d29ebcc0f276e3ea65cce8e;[('sucursal virtual', 2), ('sucursal virtual personas', 1)]
eb8b21e3c0fb863bf02ca80f4975cf8673e03d2c;[('cuenta', 3), ('sucursal virtual', 1), ('transferencia', 1)]
560041e03b1255b38c60e307d7612845ce579416;[('libre inversión', 1), ('crédito de libre inversión', 1)]
aca8be3b9964d2b0ad95db4f4f4c7f710352cdd9;[]
0badb8d48e933941c26501b6346cdab75f76f891;[]
af6dcaefd4187787b33654597acc65bdbc9a955e;[]
079ff1141e4cabb2a6af315c91fdda16d746023b;[]
8ec342fc88cf1b38b9466d8de339ef6f4d64e1fc;[('sucursal virtual', 2), ('sucursal virtual personas', 1)]
8cabec74ed68433b1b90b7eeeb01f2a1aca29939;[('tarjetas', 3), ('seguros', 1), ('transacciones', 1), ('canales', 1), ('acciones', 1), ('canales virtuales', 1), ('telefónico', 1), ('tarjeta de crédito', 1)]
